movieid,collectionname,productioncompanies,productioncountries,countryabb,releaseyear
5255,,"Golden Mean, Playtone, ImageMovers",United States of America,US,2004.0
11184,,"Fox Searchlight Pictures, American Zoetrope, Myriad Pictures, Qwerty Films, N1 European Film Produktions GmbH & Co. KG, Pretty Pictures","Germany, United States of America",US,2004.0
11249,"{'id': 10455, 'name': ""Child's Play Collection"", 'poster_path': '/50aqbDvbOtdlZrje6Qk4ZvKM7dM.jpg', 'backdrop_path': '/AAhYXBVIEl6WgQnzfBsauTIC25.jpg'}",Rogue Pictures,"Romania, United States of America",US,2004.0
10589,,"New Line Cinema, Contrafilm, Firm Films",United States of America,US,2004.0
9801,Bridget Jones Collection,"Miramax Films, Universal Pictures, Studio Canal, Working Title Films, Atlantic Television, Little Bird","France, Germany, Ireland, United Kingdom, United States of America",US,2004.0
866,,"Miramax Films, Film Colony","United Kingdom, United States of America",US,2004.0
4251,,Yash Raj Films,India,IN,2004.0
2059,National Treasure Collection,"Walt Disney Pictures, Jerry Bruckheimer Films, Saturn Films, Junction Entertainment",United States of America,US,2004.0
140,,"Televisión Española TVE, Canal+ España, El Deseo S.A.",Spain,ES,2004.0
11836,SpongeBob Collection,"Paramount Pictures, Nickelodeon Movies, United Plankton Pictures",United States of America,US,2004.0
43743,,,,US,2002.0
17818,,Warner Bros.,United States of America,US,1945.0
1966,,"France 3 Cinéma, Intermedia Films, Pathé Renn Productions, Egmond Film & Television, Warner Bros., Pacifica Film, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG, WR Universal Group","France, Germany, Italy, Netherlands, United Kingdom, United States of America",US,2004.0
13673,,"Columbia Pictures, 1492 Pictures, Revolution Studios",United States of America,US,2004.0
174787,,Robert Stone Productions,United States of America,US,2004.0
26347,,"Avventura Films, P%C3%A9riph%C3%A9ria, Télévision Suisse Romande","Switzerland, France",FR,2004.0
2288,,Columbia Pictures,United States of America,US,2004.0
15397,,,United States of America,US,2003.0
9550,,Beijing New Picture Film Co. Ltd.,"China, Hong Kong",HK,2004.0
163,"{'id': 304, 'name': ""Ocean's Collection"", 'poster_path': '/rMWeMGBftk6IxNW5mJVH8ZXAvuq.jpg', 'backdrop_path': '/vxmFb03PyjycekffLqXqFibbCzx.jpg'}","Village Roadshow Pictures, Section Eight, Jerry Weintraub Productions, Warner Bros., WV Films III",United States of America,US,2004.0
36648,Blade Collection,"New Line Cinema, Amen Ra Films, Shawn Danielle Productions Ltd., Imaginary Forces, Marvel Enterprises, Peter Frankfurt Productions",United States of America,US,2004.0
15788,,"Paramount Pictures, Jerry Lewis Productions",United States of America,US,1960.0
33377,,,,US,2004.0
18973,,"Paramount Pictures, Jerry Lewis Productions",United States of America,US,1960.0
41253,,Warner Bros.,United States of America,US,1958.0
15787,,"Paramount Pictures, York Pictures Corporation",United States of America,US,1957.0
35188,,"Paramount Pictures, Jerry Lewis Productions",United States of America,US,1964.0
35189,,"Paramount Pictures, Jerry Lewis Productions",United States of America,US,1961.0
52122,,Paramount Pictures,United States of America,US,1965.0
28333,,Paramount Pictures,United States of America,US,1961.0
24062,,"Paramount Pictures, Patti Enterprises",United States of America,US,1964.0
43670,,"Overseas FilmGroup, Cinerenta Medienbeteiligungs KG, Seven Hills Pictures, Cinealpha KG","Germany, United States of America",US,2004.0
58182,,Paramount Pictures,United States of America,US,1952.0
33740,"{'id': 208602, 'name': ""That's Entertainment Collection"", 'poster_path': '/oL9M7tEllrdtJZlEnXMKEg2gdod.jpg', 'backdrop_path': None}",Metro-Goldwyn-Mayer (MGM),United States of America,US,1974.0
74719,"{'id': 208602, 'name': ""That's Entertainment Collection"", 'poster_path': '/oL9M7tEllrdtJZlEnXMKEg2gdod.jpg', 'backdrop_path': None}",Metro-Goldwyn-Mayer (MGM),United States of America,US,1976.0
77448,"{'id': 208602, 'name': ""That's Entertainment Collection"", 'poster_path': '/oL9M7tEllrdtJZlEnXMKEg2gdod.jpg', 'backdrop_path': None}","Metro-Goldwyn-Mayer (MGM), Turner Entertainment",United States of America,US,1994.0
43752,,Columbia Pictures Corporation,United States of America,US,1960.0
42668,,"C.B. Films S.A., Rossen Films","Spain, United States of America",US,1956.0
25952,,Paramount Pictures,United States of America,US,1955.0
16248,,"Paramount Pictures, World Film Services","United Kingdom, United States of America",US,1985.0
15613,,Paramount Pictures,United States of America,US,1993.0
151848,,Selznick International Pictures,United States of America,US,1936.0
30719,,"United Artists, Vanguard Films, Selznick International Pictures, Dore Schary Productions",United States of America,US,1944.0
28421,The Invisible Man (Universal Series),Universal Pictures,United States of America,US,1940.0
47657,,,,US,2001.0
8424,,"Nord Ouest Production, StudioCanal","France, Belgium",BE,2003.0
32558,,"Vanguard Films, Selznick International Pictures",United States of America,US,1948.0
50085,,Bernhard-Vidor Productions Inc.,United States of America,US,1952.0
50034,,Sandcastle 5 Productions,United States of America,US,1984.0
42401,,"Vanguard Films, Selznick International Pictures",United States of America,US,1944.0
67962,,,,US,1999.0
30996,,Aquifilm,United States of America,US,1984.0
44375,,Victorious Films,Canada,CA,2003.0
18889,,,,CA,2004.0
210864,,,,CA,2004.0
70368,,Jesse L. Lasky Feature Play Company,United States of America,US,1915.0
3016,,Famous Players-Lasky Corporation,United States of America,US,1920.0
2972,,Projektions A-G Union (PAGU),Germany,DE,1920.0
71065,,Maurice Tourneur Productions,United States of America,US,1920.0
42510,,,United States of America,US,1921.0
58129,,Svensk Filmindustri (SF),Sweden,SE,1921.0
29267,,Decla-Bioscop AG,Germany,DE,1921.0
36841,,Paramount Pictures,United States of America,US,1921.0
57283,,"Svensk Filmindustri (SF), Aljosha Production Company","Denmark, Sweden",SE,1922.0
171432,,,,SE,1922.0
18987,,Universal Pictures,United States of America,US,1923.0
41348,,Hal Roach Studios,United States of America,US,1923.0
27511,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1924.0
96713,,Warner Bros.,United States of America,US,1924.0
992,,Metro Pictures,United States of America,US,1924.0
3060,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1925.0
42359,,Hal Roach Studios,United States of America,US,1925.0
1405,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1924.0
964,,Universal Pictures,United States of America,US,1925.0
939,,Warner Bros.,United States of America,US,1927.0
697,,Sovkino,Russia,RU,1928.0
104433,,"Warner Bros., The Vitaphone Corporation",United States of America,US,1927.0
27503,"{'id': 48802, 'name': 'I Love a Mystery movie series', 'poster_path': '/wu4EWRSxGf3zljidm20xj44aGD6.jpg', 'backdrop_path': None}",Metro-Goldwyn-Mayer (MGM),United States of America,US,1927.0
905,,Nero Films,Germany,DE,1929.0
31411,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1928.0
28189,,Films Jean Epstein,France,FR,1928.0
3061,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1928.0
27517,,Universal Pictures,United States of America,US,1928.0
42538,,Gloria Swanson Pictures,United States of America,US,1928.0
25768,,Buster Keaton Productions,United States of America,US,1928.0
120833,,Paramount Pictures,United States of America,US,1930.0
626,,Luis Buñuel,France,FR,1929.0
27899,,First National Pictures,United States of America,US,1931.0
5729,,Vicomte de Noailles,France,FR,1930.0
42816,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1931.0
13911,,Paramount Pictures,United States of America,US,1931.0
51394,,"Warner Bros., The Vitaphone Corporation",United States of America,US,1931.0
48365,,Les Établissements Jacques Haïk,France,FR,1932.0
3574,,First National Pictures,United States of America,US,1932.0
91,,Ramón Acín,Spain,ES,1933.0
31592,,Universal Pictures,United States of America,US,1932.0
43132,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1932.0
877,,"United Artists, The Caddo Company",United States of America,US,1932.0
875,,Paramount Pictures,United States of America,US,1932.0
28268,,Shôchiku Eiga,Japan,JP,1932.0
779,,Tobis Filmkunst,"Germany, France",FR,1932.0
56724,,RKO Pathé Pictures,United States of America,US,1932.0
39130,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1933.0
28046,,Gaumont British Picture Corporation,United Kingdom,GB,1933.0
31511,,Warner Bros.,United States of America,US,1933.0
3031,,Paramount Pictures,United States of America,US,1932.0
43130,,Columbia Pictures Corporation,United States of America,US,1933.0
43595,,Paramount Pictures,United States of America,US,1933.0
43149,"{'id': 135495, 'name': 'King Kong (1933 series)', 'poster_path': '/pM9K6M8wZNypSEXoi2TaeXGpcHu.jpg', 'backdrop_path': None}",RKO Radio Pictures,United States of America,US,1933.0
43148,,"Larry Darmour Productions, Majestic Pictures",United States of America,US,1933.0
50073,,"First National Pictures, Warner Bros.",United States of America,US,1933.0
43904,,Jean-Louis Nounez,France,FR,1934.0
43693,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1934.0
24106,,Universal Pictures,United States of America,US,1934.0
47921,,Universal Pictures,United States of America,US,1934.0
49640,,"Lone Star Production, Monogram Pictures",United States of America,US,1934.0
46910,,RKO Radio Pictures,United States of America,US,1934.0
43689,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1934.0
22614,,London Film Productions,United Kingdom,GB,1934.0
51949,,,France,FR,1935.0
43889,,Hal Roach Studios,United States of America,US,1935.0
43896,,RKO Radio Pictures,United States of America,US,1935.0
28910,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1935.0
17907,,Universal Pictures,United States of America,US,1935.0
27970,The Wolf Man (Universal Series),Universal Pictures,United States of America,US,1935.0
52677,,,,US,1936.0
14615,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1936.0
31773,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1936.0
24807,,Columbia Pictures,United States of America,US,1936.0
17030,,Warner Bros.,United States of America,US,1936.0
23389,,"Edward Halperin Productions, Victor Halperin Productions",United States of America,US,1936.0
31548,,Universal Pictures,United States of America,US,1936.0
54569,,"Samuel Goldwyn Company, The",United States of America,US,1936.0
38721,,Metro-Goldwyn-Mayer,United States of America,US,1936.0
43874,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1936.0
16515,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1937.0
27973,,"Samuel Goldwyn Company, The",United States of America,US,1937.0
20642,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1937.0
37650,,Selznick International Pictures,United States of America,US,1937.0
43867,,"United Artists, Selznick International Pictures",United States of America,US,1937.0
43864,,RKO Radio Pictures,United States of America,US,1937.0
23101,Topper Collection,Hal Roach Studios,United States of America,US,1937.0
60562,,,,US,1938.0
46688,,Warner Bros.,United States of America,US,1938.0
16274,,Columbia Pictures Corporation,United States of America,US,1938.0
99318,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1938.0
55207,,British National Films,United Kingdom,GB,1940.0
31868,,Selznick International Pictures,United States of America,US,1939.0
37698,,Warner Bros.,United States of America,US,1939.0
3084,,"Samuel Goldwyn Company, The",United States of America,US,1939.0
46069,,Shôchiku Eiga,Japan,JP,1939.0
43806,,RKO Pictures,United States of America,US,1940.0
55604,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1940.0
26635,,"Warner Bros., The Vitaphone Corporation",United States of America,US,1940.0
43811,,Metro-Goldwyn-Mayer,United States of America,US,1940.0
17801,,Warner Bros.,United States of America,US,1940.0
26201,,Warner Bros.,United States of America,US,1940.0
29884,,"Samuel Goldwyn Company, The",United States of America,US,1941.0
45978,,"IMA Productions, Shôchiku Eiga",Japan,JP,1941.0
38914,,Columbia Pictures,United States of America,US,1941.0
33523,,Universal Pictures,United States of America,US,1941.0
33112,,Universal Pictures,United States of America,US,1941.0
28789,,Universal Pictures,United States of America,US,1941.0
43799,,"Sol Lesser Productions, Ernst Lubitsch Productions",United States of America,US,1941.0
18790,,Warner Bros.,United States of America,US,1942.0
37036,,Warner Bros.,United States of America,US,1941.0
43522,,Warner Bros.,United States of America,US,1942.0
36612,,Warner Bros.,United States of America,US,1943.0
97648,,Paramount Pictures,United States of America,US,1942.0
23336,"{'id': 158365, 'name': 'Why We Fight', 'poster_path': '/fFYBLu2Hnx27CWLOMd425ExDkgK.jpg', 'backdrop_path': None}",War activities committee of the motion pictures industry,United States of America,US,1942.0
22387,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1942.0
27655,,Twentieth Century Fox Film Corporation,United States of America,US,1942.0
23051,,Warner Bros.,United States of America,US,1943.0
43306,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1944.0
18727,,Twentieth Century Fox Film Corporation,United States of America,US,1943.0
33049,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1944.0
41355,,"U.S. Office of War Information, First Motion Pictures Unit US Army Air Forces",United States of America,US,1944.0
47352,,RKO Radio Pictures,United States of America,US,1943.0
43518,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1943.0
41391,,Palladium Productions,Denmark,DK,1943.0
21622,,Columbia Pictures,United States of America,US,1944.0
28436,Cat People Collection,RKO Radio Pictures,United States of America,US,1944.0
22638,,Two Cities Films,United Kingdom,GB,1944.0
51144,,Svensk Filmindustri (SF),Sweden,SE,1944.0
35006,,Warner Bros.,United States of America,US,1944.0
21451,,Paramount Pictures,United States of America,US,1944.0
42879,,Paramount Pictures,United States of America,US,1944.0
43307,,Warner Bros.,United States of America,US,1944.0
50066,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1944.0
18229,,Warner Bros.,United States of America,US,1944.0
52440,,Metro-Goldwyn-Mayer (MGM),United States of America,US,1944.0
17136,,International Pictures,United States of America,US,1944.0
43494,,RKO Radio Pictures,United States of America,US,1945.0
