,id,title,genres,vote_average
4048,2302,Avalon,Drama,6.0
4049,32686,Gray's Anatomy,"Comedy,Drama",6.3
4050,13889,Madadayo,Drama,7.4
4051,6028,The Mirror Crack'd,"Crime,Thriller,Mystery",6.0
4052,51802,Of Mice and Men,Drama,7.3
4053,42148,Pixote,"Crime,Drama",8.4
4054,29492,Reform School Girls,"Action,Comedy,Crime",6.4
4055,25447,Tapeheads,"Comedy,Drama",5.4
4056,28410,Tuff Turf,"Drama,Action,Romance",5.9
4057,38545,The Unbelievable Truth,"Comedy,Drama,Romance",7.4
4058,19490,The Bishop's Wife,"Comedy,Drama,Fantasy,Romance",6.9
4059,31151,Elvis That's the Way It Is,"Music,Documentary",7.8
4060,1888,The Fortune Cookie,"Romance,Comedy",7.0
4061,38805,Lilies of the Field,"Comedy,Drama",6.7
4062,16618,Hans Christian Andersen,"Music,Romance,Family",6.7
4063,2428,The Greatest Story Ever Told,"Drama,History",6.5
4064,22013,Elmer Gantry,Drama,7.3
4065,15598,Alfie,"Comedy,Drama,Romance",6.5
4066,43332,Demetrius and the Gladiators,"Action,Adventure,Drama,History",6.4
4067,62127,The Fantasticks,"Comedy,Drama,Music,Romance,Science Fiction",6.6
4068,56137,I Know Where I'm Going!,"Drama,Romance",6.7
4069,17965,The Abominable Dr. Phibes,"Comedy,Horror",6.9
4070,29067,"Die, Monster, Die!","Drama,Horror,Thriller,Science Fiction,Foreign",6.5
4071,33250,Real Life,Comedy,6.1
4072,14460,Battle Beyond the Stars,Science Fiction,5.9
4073,17466,Death Warrant,"Action,Crime,Drama,Mystery,Thriller",5.4
4074,9594,Double Impact,"Thriller,Action,Crime,Drama",5.3
4075,35976,The End,Comedy,5.7
4076,4986,Fuzz,"Comedy,Crime,Drama",6.2
4077,2453,Harley Davidson and the Marlboro Man,"Action,Thriller",6.1
4078,33676,Losin' It,Comedy,4.5
4079,4587,Mermaids,"Comedy,Drama,Romance",6.5
4080,31004,The Mighty Quinn,"Action,Comedy,Mystery,Thriller",5.8
4081,125099,Unmade Beds,Comedy,5.0
4082,27859,Rated X,Drama,5.2
4083,11454,Manhunter,"Crime,Horror,Thriller",6.8
4084,38718,Reversal of Fortune,Drama,6.6
4085,4192,Death on the Nile,Mystery,6.7
4086,11607,DeepStar Six,"Action,Horror,Thriller,Science Fiction",5.0
4087,14052,Revenge of the Nerds,Comedy,6.6
4088,16889,Revenge of the Nerds II: Nerds in Paradise,Comedy,5.5
4089,39934,Longtime Companion,Drama,7.2
4090,26580,4 Little Girls,Documentary,6.7
4091,21309,River's Edge,"Crime,Drama",6.7
4092,16263,Girls Just Want to Have Fun,"Comedy,Family,Music,Romance",6.5
4093,4985,The Longest Yard,"Crime,Comedy,Drama",6.4
4094,20704,Necessary Roughness,Comedy,5.5
4095,23730,C.H.U.D.,"Horror,Science Fiction",5.3
4096,853,Enemy at the Gates,War,7.2
4097,10877,Exit Wounds,"Action,Crime,Thriller",5.3
4098,5257,The Dish,"History,Comedy,Drama",6.6
4099,77,Memento,"Mystery,Thriller",8.1
4100,20322,The Brothers,"Comedy,Drama,Romance",6.8
4101,10833,Heartbreakers,"Crime,Comedy,Romance",5.8
4102,20309,Say It Isn't So,"Comedy,Romance",4.8
4103,125093,Too Much Sleep,,0.0
4104,12658,Someone Like You...,"Comedy,Romance",6.0
4105,10054,Spy Kids,"Action,Comedy,Family,Adventure",5.5
4106,10646,Tomcats,"Comedy,Romance",4.9
4107,2575,The Tailor of Panama,"Drama,Thriller",6.2
4108,55,Amores perros,"Drama,Thriller",7.6
4109,65075,Keep the River on Your Right: A Modern Cannibal Tale,Documentary,8.0
4110,44379,The Gleaners & I,"Documentary,Foreign",7.0
4111,2043,Along Came a Spider,"Crime,Mystery,Thriller,Action",6.1
4112,4133,Blow,"Crime,Drama",7.4
4113,56715,Just Visiting,"Comedy,Fantasy,Science Fiction",4.9
4114,10991,Pokémon: Spell of the Unknown,"Adventure,Fantasy,Animation,Action,Family",6.0
4115,15940,Beautiful Creatures,"Comedy,Crime,Drama,Thriller",5.9
4116,26791,Brigham City,"Crime,Drama,Mystery,Thriller",7.3
4117,44069,The Day I Became a Woman,"Drama,Foreign",4.1
4118,68894,Shadow Magic,"Drama,Foreign,History",6.0
4119,634,Bridget Jones's Diary,"Comedy,Romance,Drama",6.6
4120,10956,Joe Dirt,"Mystery,Adventure,Comedy,Romance,Drama",5.5
4121,19366,Josie and the Pussycats,"Comedy,Music",5.2
4122,136558,Kingdom Come,Comedy,8.0
4123,28308,The Body,"Drama,Mystery,Romance,Thriller",4.9
4124,9519,Chopper,"Crime,Drama,Thriller",6.7
4125,13898,The Circle,"Drama,Foreign",6.6
4126,196280,Lakeboat,,5.5
4127,9290,Crocodile Dundee in Los Angeles,"Adventure,Comedy",4.7
4128,13166,Freddy Got Fingered,Comedy,4.5
4129,32590,The Center of the World,"Drama,Romance",4.4
4130,109472,The Girl,"Drama,Thriller,Romance",0.0
4131,153141,The Low Down,"Romance,Comedy,Drama",0.0
4132,52654,The Luzhin Defence,"Romance,Drama",6.6
4133,70282,The Visit,Drama,0.0
4134,47643,Lilies,"Drama,Fantasy,Romance",7.3
4135,111,Scarface,"Action,Crime,Drama,Thriller",8.0
4136,32488,Days of Wine and Roses,"Drama,Romance",7.5
4137,10477,Driven,Action,4.5
4138,12484,The Forsaken,"Action,Adventure,Horror,Thriller",4.9
4139,2144,One Night at McCool's,"Action,Comedy,Crime",5.7
4140,24113,Town & Country,"Comedy,Romance",4.1
4141,118052,Rat,"Drama,Fantasy,Comedy,Family",6.0
4142,1734,The Mummy Returns,"Adventure,Action,Fantasy",6.0
4143,38047,Eureka,Drama,6.6
4144,8076,Tuvalu,"Fantasy,Drama,Comedy,Science Fiction,Romance,Family,Foreign",5.8
4145,4973,Under the Sand,"Drama,Mystery",6.4
4146,8095,Cleopatra,"Drama,History,Romance",6.7
4147,849,Krull,"Fantasy,Action,Adventure",5.8
4148,27223,Lost in America,Comedy,7.3
4149,2981,The Lost World,"Adventure,Drama,Fantasy,Science Fiction",6.6
4150,39266,Triumph of the Will,Documentary,6.9
4151,31863,True Believer,"Crime,Drama",6.3
4152,11307,The World According to Garp,Comedy,6.9
4153,46498,Candy,"Fantasy,Comedy,Adventure",5.3
4154,11163,Fellini Satyricon,"Drama,Fantasy",7.0
4155,11035,Roma,"Comedy,Drama",6.6
4156,18691,Frankie and Johnny,"Comedy,Drama,Music,Romance",5.9
4157,3784,Frankie and Johnny,"Drama,Comedy,Romance",6.6
4158,78133,A Home of Our Own,"Comedy,Drama",7.0
4159,22829,Paris When It Sizzles,"Comedy,Romance",6.3
4160,35717,Pola X,"Drama,Romance",6.0
4161,11936,City of Women,"Comedy,Drama",6.8
4162,25221,For the Boys,"Music,Drama",6.5
4163,19494,Nine to Five,Comedy,6.7
4164,40842,Norma Rae,Drama,6.9
4165,19357,Summer Rental,Comedy,6.5
4166,33743,"The 5,000 Fingers of Dr. T.","Family,Fantasy,Music",6.7
4167,32924,Catchfire,"Drama,Action,Thriller,Romance",5.8
4168,9062,Love Story,"Drama,Romance",6.6
4169,11174,Pelle the Conqueror,Drama,6.9
4170,934,Rififi,"Drama,Action,Crime",7.7
4171,9476,A Knight's Tale,"Adventure,Drama,Romance,Action",6.6
4172,37691,Bread and Roses,"Comedy,Drama",6.3
4173,115810,Calle 54,"Documentary,Music,Foreign",6.0
4174,10613,The King Is Alive,Drama,5.8
4175,19094,Sordid Lives,Comedy,5.8
4176,14268,Startup.com,Documentary,6.3
4177,5852,Angel Eyes,"Drama,Romance,Thriller",5.5
4178,808,Shrek,"Adventure,Animation,Comedy,Family,Fantasy",7.3
4179,49453,Fast Food Fast Women,"Comedy,Romance",5.8
4180,824,Moulin Rouge!,"Drama,Music,Romance",7.4
4181,37558,Little Brothers,"Drama,Foreign",5.4
4182,676,Pearl Harbor,"History,Romance,War",6.6
4183,88727,Bloody Angels,"Thriller,Drama",9.0
4184,26813,Himalaya,"Adventure,Drama",6.9
4185,29572,The Man Who Cried,"Drama,Music,Romance,War",5.8
4186,48109,Our Song,Drama,6.4
4187,291675,Gabriela,,0.0
4188,50541,Ice Castles,"Drama,Romance",6.3
4189,26255,Love Potion No. 9,"Comedy,Romance",5.4
4190,22414,Postcards from the Edge,"Comedy,Drama",6.3
4191,43329,Apache,"Action,Western",5.8
4192,42233,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson","Western,Comedy",5.7
4193,1406,City Slickers,"Action,Adventure,Comedy,Drama,Western",6.2
4194,13554,Eight Men Out,"Drama,History",7.5
4195,17664,The Horse Soldiers,"War,Western",6.8
4196,66035,The Kentuckian,"Action,Western",6.0
4197,41050,La Notte,Drama,7.7
4198,1632,Mississippi Burning,"Thriller,Crime,Drama",7.4
4199,966,The Magnificent Seven,Western,7.4
4200,12639,Return of the Seven,Western,5.3
4201,301,Rio Bravo,Western,7.6
4202,31527,The Scarlet Empress,"Drama,History,Romance",6.7
4203,4988,Semi-Tough,"Comedy,Drama,Romance",5.6
4204,12623,Suspect,"Crime,Drama,Thriller",6.4
4205,11896,Throw Momma from the Train,"Crime,Comedy",6.0
4206,25538,Yi Yi,"Drama,Romance",7.7
4207,17971,Midnight Madness,"Comedy,Family",5.4
4208,6498,Nightwatch,"Horror,Thriller",7.1
4209,5923,The Sand Pebbles,"Action,Adventure,Drama,War,Romance",7.2
4210,15497,Twelve O'Clock High,"War,Action,Drama",7.0
4211,21876,Von Ryan's Express,"Action,Drama,History,Thriller,War",6.7
4212,11090,The Animal,"Action,Comedy",4.6
4213,14034,What's the Worst That Could Happen?,"Action,Comedy",5.1
4214,21056,Big Eden,"Drama,Romance",6.1
4215,9397,Evolution,"Action,Comedy,Science Fiction",5.7
4216,9705,Swordfish,"Action,Crime,Thriller",6.1
4217,26475,The Anniversary Party,"Comedy,Drama",6.4
4218,56934,Bride of the Wind,"Romance,Drama,Music",0.0
4219,29937,Divided We Fall,"Comedy,Drama,Family,War",7.6
4220,49922,Whatever Happened to Harold Smith?,Comedy,6.6
4221,10364,Catch-22,"War,Comedy,Drama",6.7
4222,32458,Forgotten Silver,Comedy,6.9
4223,1089,Point Break,"Action,Thriller,Crime",6.9
4224,38043,Shag,"Comedy,Drama",5.9
4225,9967,Uncommon Valor,"Action,Adventure,Drama,Thriller",6.2
4226,17494,Unlawful Entry,"Crime,Thriller",5.8
4227,17465,Youngblood,"Drama,Romance",5.8
4228,759,Gentlemen Prefer Blondes,"Comedy,Romance",7.1
4229,10297,How to Marry a Millionaire,"Comedy,Romance",6.9
4230,29393,Macabre,"Horror,Thriller",6.1
4231,10653,The Seven Year Itch,"Comedy,Drama,Romance",7.0
4232,21468,There's No Business Like Show Business,"Comedy,Drama,Music,Romance",6.7
4233,9576,Tootsie,"Comedy,Romance",6.9
4234,22323,The Boys Next Door,"Action,Crime,Drama,Thriller",5.9
4235,31935,Too Late the Hero,"Drama,Action,War",6.4
4236,126881,The Trio,,7.0
4237,52616,Pavilion of Women,"War,Drama,Romance,Foreign",5.3
4238,10865,Atlantis: The Lost Empire,"Animation,Family,Adventure,Science Fiction",6.7
4239,1995,Lara Croft: Tomb Raider,"Adventure,Fantasy,Action,Thriller",5.7
4240,10808,Dr. Dolittle 2,"Comedy,Family,Romance,Fantasy",4.9
4241,9799,The Fast and the Furious,"Action,Crime,Thriller",6.6
4242,644,A.I. Artificial Intelligence,"Drama,Science Fiction,Adventure",6.8
4243,16161,Baby Boy,"Crime,Drama,Romance",7.3
4244,10691,Crazy/Beautiful,"Drama,Romance",6.6
4245,10615,Pootie Tang,"Action,Comedy",5.4
4246,47596,Snow days,"Comedy,Romance",5.0
4247,21488,Funny Felix,"Comedy,Foreign",5.1
4248,59733,Down from the Mountain,"Music,Documentary",7.0
4249,271462,Russian Doll,"Romance,Comedy,Drama",0.0
4250,11826,Sexy Beast,"Crime,Drama,Thriller",7.0
4251,24470,"South of Heaven, West of Hell","Action,Comedy,Drama,Western",5.0
4252,9301,The Princess and the Warrior,"Romance,Drama",7.1
4253,11444,The Closet,Comedy,6.2
4254,15564,Wolves,Documentary,6.5
4255,60670,The Crimson Rivers,"Crime,Mystery,Thriller",6.8
4256,55551,Lumumba,"Drama,Foreign,History",5.5
4257,40880,Pandaemonium,"Drama,Foreign",4.5
4258,10992,Cats & Dogs,"Comedy,Family",5.0
4259,2140,Kiss of the Dragon,"Action,Crime,Thriller",6.4
4260,4248,Scary Movie 2,Comedy,5.4
4261,17612,Lost and Delirious,"Drama,Romance",6.8
4262,3134,Baise-moi,"Crime,Drama,Romance,Thriller",4.2
4263,34899,The Vertical Ray of the Sun,"Drama,Foreign,Romance",6.7
4264,8217,Alice,"Comedy,Drama,Romance",6.3
4265,22478,Another Woman,Drama,6.8
4266,26483,Beach Blanket Bingo,Comedy,7.0
4267,24382,Big Deal on Madonna Street,"Crime,Comedy",8.1
4268,11286,The Cannonball Run,Comedy,6.2
4269,11950,Cannonball Run II,"Action,Comedy",5.4
4270,12236,Speed Zone,"Action,Comedy",4.1
4271,36245,Diary of a Chambermaid,"Crime,Drama",7.2
4272,43342,Donovan's Brain,"Drama,Horror,Science Fiction",5.7
4273,15875,Donovan's Reef,"Adventure,Comedy,Romance",6.0
4274,26573,Dr. Goldfoot and the Bikini Machine,"Comedy,Science Fiction",6.1
4275,23439,House of Usher,"Horror,Thriller",6.5
4276,10728,Faust,"Drama,Fantasy,Horror",7.8
4277,5991,The Last Laugh,Drama,7.7
4278,11697,The Man Who Shot Liberty Valance,Western,7.4
4279,6106,Salvador,Drama,7.0
4280,22477,September,Drama,6.3
4281,19200,Shadows and Fog,"Thriller,Comedy",7.0
4282,11300,Something Wild,"Action,Comedy,Drama,Romance",6.5
4283,16211,The Sons of Katie Elder,Western,7.0
4284,28650,The Thing with Two Heads,"Comedy,Horror,Science Fiction",3.9
4285,42780,Village of the Giants,Science Fiction,3.3
4286,32569,X: The Man with the X-Ray Eyes,"Horror,Science Fiction,Thriller",6.4
4287,20075,Nice Dreams,Comedy,6.6
4288,28430,The Day the Earth Caught Fire,"Science Fiction,Drama",7.3
4289,28794,The House by the Cemetery,Horror,5.8
4290,20197,Things Are Tough All Over,"Action,Comedy",6.1
4291,43316,All That Heaven Allows,"Drama,Romance",7.4
4292,34689,The Barefoot Contessa,"Mystery,Drama,Romance,Crime",6.7
4293,25690,The Blackout,"Drama,Mystery,Thriller",5.2
4294,10238,Cries and Whispers,Drama,7.8
4295,18929,The Entertainer,"Drama,Music",5.5
4296,4789,The Garden of the Finzi-Continis,Drama,6.6
4297,32595,Howling III: The Marsupials,"Horror,Comedy,Foreign",4.1
4298,18030,Kiss Me Deadly,"Drama,Mystery,Thriller",7.1
4299,18988,The Lion in Winter,"Drama,History",7.6
4300,11536,The Misfits,"Drama,Action,Romance",6.8
4301,10339,Moby Dick,"Adventure,Drama",6.9
4302,39875,Popcorn,Horror,5.7
4303,50031,Rembrandt,Drama,6.5
4304,976,Sweet Smell of Success,Drama,7.5
4305,69605,Written on the Wind,"Drama,Romance",6.9
4306,65632,The 10th Victim,"Comedy,Drama,Science Fiction,Thriller",6.0
4307,29471,Colonel Redl,"Drama,History",6.2
4308,4780,Obsession,"Drama,Thriller,Mystery",6.5
4309,11906,Suspiria,Horror,7.5
4310,11713,Fist of Fury,"Drama,Action,Thriller",7.4
4311,9589,Christiane F.,Drama,7.3
4312,12481,The Big Boss,Action,7.3
4313,13333,Game of Death,"Drama,Action,Thriller,Crime",6.3
4314,13938,The Last Dragon,"Action,Adventure,Comedy",6.4
4315,10540,Outland,Science Fiction,6.2
4316,9462,The Way of the Dragon,"Action,Crime",7.4
4317,82623,T-Rex: Back to the Cretaceous,Family,4.5
4318,2114,Final Fantasy: The Spirits Within,"Adventure,Action,Animation,Fantasy,Science Fiction,Thriller",5.9
4319,8835,Legally Blonde,Comedy,6.2
4320,11371,The Score,"Action,Crime,Thriller",6.7
4321,78248,Adanggaman,"Drama,Foreign",7.5
4322,9517,Bully,"Crime,Drama",6.7
4323,25985,Jump Tomorrow,"Drama,Comedy,Romance",6.9
4324,15745,Made,"Action,Comedy,Thriller",6.3
4325,24977,Michael Jordan to the Max,Documentary,7.5
4326,36107,More,"Animation,Science Fiction",7.9
4327,113271,Thrill Ride: The Science of Fun,"Documentary,Adventure",6.0
4328,58904,Haunted Castle,"Animation,Horror,Thriller",5.0
4329,103489,All Access: Front Row. Backstage. Live!,,0.0
4330,13794,Africa: The Serengeti,Documentary,5.9
4331,13795,Alaska: Spirit of the Wild,Documentary,5.3
4332,103488,Encounter in the Third Dimension,Documentary,8.0
4333,73482,Siegfried & Roy: The Magic Box,Documentary,0.0
4334,38965,18 Again!,"Fantasy,Comedy",5.7
4335,47817,1969,"Drama,War",5.5
4336,31052,The Accidental Tourist,"Drama,Romance",5.9
4337,10868,The Accused,Drama,6.8
4338,9395,Above the Law,"Action,Adventure,Drama,Thriller",5.9
4339,14506,The Adventures of Baron Munchausen,"Action,Adventure,Comedy,Fantasy",6.9
4340,5333,Apartment Zero,"Thriller,Horror,Drama",6.9
4341,4281,Appointment with Death,"Thriller,Crime,Mystery,Drama",6.2
4342,2,Ariel,"Drama,Crime",7.1
4343,26044,Arthur 2: On the Rocks,"Comedy,Romance",4.5
4344,59797,Bad Dreams,"Horror,Thriller",5.3
4345,14911,Bat*21,"Action,Drama,War",5.9
4346,15592,Beaches,"Comedy,Drama",6.5
4347,15267,The Beast of War,"Drama,War",6.7
4348,12710,Big Business,Comedy,5.8
4349,30502,Big Top Pee-wee,"Comedy,Family",5.1
4350,19382,Biloxi Blues,"Comedy,Drama,Romance",6.4
4351,24679,Bird,"Drama,Music",6.6
4352,9599,The Blob,"Horror,Science Fiction",6.3
4353,94440,The Boost,"Drama,Romance",5.3
4354,17170,"Bright Lights, Big City",Drama,4.7
4355,18509,Caddyshack II,Comedy,3.9
4356,110428,Camille Claudel 1915,Drama,7.0
4357,34604,Casual Sex?,"Comedy,Romance",4.3
4358,14441,Clean and Sober,Drama,6.3
4359,7520,Cocktail,"Drama,Romance",5.7
4360,10126,Colors,"Action,Crime,Drama",6.6
4361,9602,Coming to America,"Comedy,Romance",6.5
4362,23752,The Couch Trip,Comedy,5.3
4363,41952,Criminal Law,"Drama,Thriller,Romance",5.5
4364,3980,Critters,"Action,Comedy,Horror,Science Fiction,Thriller",5.9
4365,10127,Critters 2,"Comedy,Horror,Science Fiction,Thriller",5.0
4366,12702,Critters 3,"Comedy,Horror,Science Fiction,Thriller",4.5
4367,27397,Crossing Delancey,"Comedy,Drama,Romance",5.8
4368,9748,D.O.A.,"Mystery,Thriller",5.9
4369,40095,Dead Heat,"Action,Comedy,Drama,Horror,Science Fiction,Thriller",5.8
4370,10651,The Dead Pool,"Action,Crime,Thriller",6.3
4371,10141,Dirty Rotten Scoundrels,"Crime,Comedy",7.0
4372,27362,Drowning by Numbers,"Comedy,Drama",7.0
4373,5680,"Elvira, Mistress of the Dark","Fantasy,Horror,Comedy,Science Fiction",6.1
4374,26386,Ernest Saves Christmas,"Comedy,Family",4.9
4375,34053,Everybody's All-American,"Drama,Romance",4.6
4376,25884,Feds,"Action,Comedy,Family",5.7
4377,26355,For Keeps,"Drama,Family,Romance",6.1
4378,10675,Frantic,"Crime,Drama,Mystery,Thriller",6.6
4379,38982,Fresh Horses,"Drama,Romance",4.6
4380,10130,Gorillas in the Mist,Drama,6.7
4381,2617,The Great Outdoors,Comedy,6.4
4382,38615,Heartbreak Hotel,"Comedy,Music",5.7
4383,21362,High Spirits,"Horror,Fantasy,Comedy",5.6
4384,30690,Hot to Trot,Comedy,5.1
4385,75889,The House on Carroll Street,Drama,5.4
4386,38500,Howling IV: The Original Nightmare,Horror,3.3
4387,26723,Imagine: John Lennon,"Documentary,Music",7.3
4388,20443,Johnny Be Good,Comedy,4.3
4389,49365,Lady in White,"Horror,Thriller",6.3
4390,11347,The Lair of the White Worm,"Comedy,Horror",5.8
4391,12144,The Land Before Time,"Animation,Adventure,Family",7.0
4392,13704,License to Drive,"Comedy,Family",6.1
4393,12505,Little Nikita,"Drama,Action,Thriller",5.9
4394,41963,Masquerade,"Drama,Romance,Mystery,Thriller",5.2
4395,13482,The Milagro Beanfield War,"Comedy,Drama",6.7
4396,34014,Moon Over Parador,"Action,Comedy,Drama,Romance",6.0
4397,29739,Moving,Comedy,5.6
4398,12120,My Stepmother is an Alien,"Comedy,Science Fiction",5.3
4399,47818,A Night in the Life of Jimmy Reardon,"Drama,Romance",4.9
4400,38617,Off Limits,"Action,Crime,Drama,Mystery,Thriller",5.6
4401,3543,Bagdad Cafe,"Comedy,Drama",7.0
4402,51321,Permanent Record,Drama,5.7
4403,9604,Red Heat,"Action,Crime",5.8
4404,24929,Return of the Living Dead Part II,"Comedy,Horror",5.8
4405,10925,The Return of the Living Dead,"Comedy,Horror",7.3
4406,13965,Return to Snowy River,"Adventure,Drama,Action,Western,Family",6.0
4407,24266,The Man from Snowy River,"Family,Drama,Action,Western,Romance",6.9
4408,58434,Rocket Gibraltar,"Drama,Family",6.2
4409,18197,Running on Empty,Drama,7.4
4410,70842,Salome's Last Dance,"Comedy,Drama",5.7
4411,38909,Salsa,"Drama,Music,Romance",4.8
4412,17126,Satisfaction,"Music,Comedy",4.5
4413,11503,The Serpent and the Rainbow,"Horror,Thriller",6.2
4414,38558,Shakedown,"Action,Adventure,Crime,Drama",6.2
4415,9717,Shoot to Kill,"Action,Adventure,Crime,Thriller",6.7
4416,11966,Short Circuit 2,"Comedy,Family,Science Fiction,Drama",5.5
4417,2605,Short Circuit,"Comedy,Family,Science Fiction",6.4
4418,8740,The Vanishing,"Horror,Thriller",7.4
4419,25497,Stormy Monday,"Romance,Crime,Drama",5.9
4420,38560,Sunset,"Action,Comedy,Crime,Mystery,Thriller",5.6
4421,50203,Sweet Hearts Dance,"Comedy,Drama,Romance",5.5
4422,26798,Switching Channels,Comedy,5.7
4423,91445,The Telephone,"Drama,Comedy",5.8
4424,41428,Tetsuo: The Iron Man,"Horror,Science Fiction",6.7
4425,8337,They Live,"Action,Horror,Science Fiction,Thriller",7.1
4426,47493,To Kill a Priest,"Drama,Thriller,History",6.7
4427,8463,Torch Song Trilogy,"Comedy,Drama,Romance",7.0
4428,41974,Track 29,"Drama,Mystery",6.2
4429,28176,Tucker: The Man and His Dream,Drama,6.5
4430,9493,Twins,Comedy,5.7
4431,26603,Vice Versa,"Comedy,Fantasy",5.6
4432,33172,Watchers,"Action,Horror,Science Fiction,Thriller",5.1
4433,29095,Waxwork,"Horror,Comedy",5.7
4434,12582,Without a Clue,"Comedy,Thriller,Crime,Mystery",6.3
4435,10001,Young Einstein,"Comedy,Science Fiction",4.5
4436,11352,Always,"Fantasy,Drama,Romance",6.0
4437,12500,American Ninja,"Action,Adventure",5.5
4438,25678,American Ninja 2: The Confrontation,"Action,Adventure,Drama",4.9
4439,25682,American Ninja 3: Blood Hunt,"Action,Adventure,Drama",4.1
4440,32049,Best of the Best 2,"Action,Thriller",6.1
4441,45225,The Big Picture,"Comedy,Drama,Romance",5.9
4442,1648,Bill & Ted's Excellent Adventure,"Adventure,Comedy,Science Fiction",6.7
4443,4105,Black Rain,"Action,Thriller,Crime",6.2
4444,22711,Blaze,"Drama,Romance",5.9
4445,19124,Blind Fury,"Action,Thriller",6.2
4446,69828,Breaking In,"Action,Adventure,Comedy",5.3
4447,53150,C.H.U.D. II: Bud the Chud,"Horror,Comedy,Science Fiction",3.5
4448,10142,Casualties of War,"Drama,History,War",6.8
4449,3064,Chances Are,"Fantasy,Comedy,Science Fiction,Romance",6.5
4450,86093,Cookie,"Comedy,Crime",5.0
4451,10134,Cyborg,"Action,Science Fiction",4.9
4452,21291,Dad,"Drama,Comedy",5.6
4453,4925,Dead Bang,"Action,Adventure,Drama,Thriller",5.4
4454,30352,Disorganized Crime,"Action,Comedy",4.7
4455,15142,Dream a Little Dream,"Fantasy,Comedy,Science Fiction,Romance",5.8
4456,14550,The Dream Team,Comedy,6.0
4457,32075,A Dry White Season,"Drama,Mystery",6.5
4458,2210,Earth Girls Are Easy,"Music,Comedy,Drama,Romance,Science Fiction",5.5
